review_id,date,rating,title,text,version,device,country
12679093578,2025-05-21,1,THEY KEEP REMOVING FEATURES,"I was able to save the current website as a bookmark in any bookmark folder I was currently in, but now it’s all messed up and only allows saving when in the root Favorites bookmark folder. What a s shame Microsoft keeps messing up this program. And now they are making it the replacement for passwords instead of their Authenticator app. QUIT REMOVING FEATURES!!!!!!!!!!!!!",136.3240.77,ios-all,US
12679307905,2025-05-21,1,Microsoft Edge: A Frustrating and Glitchy Experience**,"Microsoft Edge aims to be a sleek, secure browser, but in reality, it often feels like an obstacle rather than an asset. Its usability issues, lack of compatibility, and frustrating authentication process make it difficult to recommend.  ### **Password Creation Issues**  Signing into a new app and creating a password should be simple, but Edge unnecessarily complicates the process. The forced reliance on Microsoft Authenticator—especially with its impending retirement—makes this even worse. Users shouldn’t have to jump through extra hoops just to access their accounts.  ### **Glitches & Site Incompatibilities**  Edge’s struggles extend beyond just logins. Websites like **Synapse Mobility** and **Religipax** frequently fail to load or function correctly, forcing users to troubleshoot or switch browsers entirely. Whether it's rendering problems, slow response times, or broken features, Edge feels unreliable for anything beyond casual browsing.  ### **Overall Verdict**  Rather than delivering efficiency and convenience, Microsoft Edge often feels like a frustrating puzzle that users must constantly solve. With so many alternative browsers offering smoother performance and better compatibility, it’s hard to justify sticking with Edge unless forced by workplace requirements. Until Microsoft addresses these persistent issues, Edge remains more of a liability than a useful tool.",136.3240.77,ios-all,US
12679942708,2025-05-21,5,🌹قمة الإبداع في مراجعة الصحية 🌹🇸🇦🤝💚غني التعريف مصد ثايق 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🤝🇸🇦,عيسى العمري🌹 شكرا متصفح مبدعه🌹,136.3240.77,ios-all,SA
12680322399,2025-05-21,3,容易引起发热,用网页看视频，两个小时耗电50%，平板很热,136.3240.77,ios-all,CN
12680482529,2025-05-21,5,Ótimo aplicativo,10,136.3240.77,ios-all,BR
12680662630,2025-05-21,3,自定义主页壁纸什么时候加？,0,136.3240.77,ios-all,TW
12680797712,2025-05-21,1,Using edge,Just cannot get it to work!,136.3240.77,ios-all,GB
12681802988,2025-05-21,5,good,伟大无须多言,136.3240.77,ios-all,US
12682089166,2025-05-21,5,Appreciation,Edge uses beautiful images on its screen and it can find our words and sentences in a nice and expanded way.,136.3240.77,ios-all,US
12675810571,2025-05-20,5,Better than expected.,"By a lot.  Faster than Safari or Chrome by a landslide. Co-Pilot AI integrated into is in great.  Despite not being a privacy browser its ad blocking is great.  Sometimes a browser’s blocking is too aggressive and breaks the page—Edge has found a great balance.  The reader’s mode is amazing, it will remove all the adds and just give you the text on a page.⭐️⭐️⭐️⭐️⭐️",136.3240.77,ios-all,US
12676211401,2025-05-20,3,Der Ton beim Videoschauen bricht immer wieder ab.,"Der Ton beim Videoschauen bricht immer wieder ab. Ansonsten funktioniert vieles, vor Allem die Synchronisierung von Lesezeichen zwischen mehreren Geräten.Keine Ahnung, ob das an der Safari-Software liegt, die Microsoft Edge ja zu einem Teil mitbenutzen muss.",136.3240.77,ios-all,DE
12677054104,2025-05-20,5,Otalk,非常好的事业,136.3240.77,ios-all,CN
12677316194,2025-05-20,5,Retired,Thanks but I am still trying to get used to it,136.3240.77,ios-all,CA
12678504646,2025-05-20,3,Odličen brskalnik,"Odličen brskalnik, žal osnovni meni nima slovenskega jezika.",136.3240.77,ios-all,SI
12678808544,2025-05-20,5,yay :3,mejor que gugul chrome :3,136.3240.77,ios-all,CL
12673192590,2025-05-19,1,Sold my soul,Really liking my hating on this edge.,136.3240.77,ios-all,US
12673320280,2025-05-19,3,C’était mieux avant,"Jusque là c’était le seul navigateur qui me permettait de lire des webnovels automatiquement traduit tout en supprimant les contenus parasites qui ne sont pas bloqués par les adblokers mais depuis les deux dernières mises à jour, bien que je n’ai rien changé à la configuration, plus aucune page ne sont traduites d’office, je suis obligée de redemander la traduction à chaque nouvelle page.Quand à Copilot, je n’ai toujours pas compris ce que ça peut apporter.",136.3240.77,ios-all,FR
12674638506,2025-05-19,5,Sorprendente,"Dopo anni di Brave ho riscoperto il browser di casa Microsoft; davvero ben fatto, ricco di opzioni e molto fluido e reattivo.Bravi!",136.3240.77,ios-all,IT
12668247783,2025-05-18,5,1,非常不错,136.3240.77,ios-all,CN
12668804512,2025-05-18,5,Fast browser and better,Friendly user,136.3240.77,ios-all,IN
12668987912,2025-05-18,3,Der Ton beim Videoschauen bricht immer wieder ab.,"Der Ton beim Videoschauen bricht immer wieder ab. Ansonsten funktioniert vieles, vor Allem die Synchronisierung von Lesezeichen zwischen mehreren Geräten.",136.3240.77,ios-all,DE
12669050924,2025-05-18,2,设置-隐私安全找不到屏蔽广告选项,想自定义屏蔽广告没有入口,136.3240.77,ios-all,CN
12669222933,2025-05-18,1,Nitch gut,หน้าเว็ปโหลดช้ามาก บางทีก็แทบจะไม่โหลดเลย ในคอมก็เป็น ไม่คิดว่าในไอแพดก็จะเป็นเหมือนในคอมอีก,136.3240.77,ios-all,TH
12670096576,2025-05-18,5,Top Browser,Gruß aus Hamburg,136.3240.77,ios-all,DE
12670841193,2025-05-18,5,Open in edge not available,"When I press and hold a link there is no option to “open in edge”. I had to open the link in another browser, share, edit actions and then that’s when I added “open in edge” to favorites.However, it only comes up when I try share a link from another browser.Not if I press and hold .Please look into it.Other browsers show up automatically.I love edge, don’t know why this is happening.",136.3240.77,ios-all,NG
12670905398,2025-05-18,5,Rumpa,Rumpa,136.3240.77,ios-all,SE
12671287892,2025-05-18,1,Nur Probleme,"App hängt sich auf, E-Mail Adresse ist falsch, Änderung immer mit neuem Passwort, es funktioniert sehr wenig. Gleich wieder gelöscht. KI nervt weil konfuse Ergebnisse.",136.3240.77,ios-all,DE
12664286270,2025-05-17,5,AI브라우저,항상잘쓰고있어요,136.3240.71,ios-all,KR
12666148318,2025-05-17,1,Benutzerdefinierte Einstellungen,"Benutzerdefinierte Einstellungen werden ständig zurückgesetzt.Das nervt. Warum?… mich interessieren die Einstellungen fokussiert/ inspirierend/ informativ sowie das Bild des Tages allerdings nicht…Bitte ändern, dankeschön.",136.3240.71,ios-all,DE
12666165847,2025-05-17,5,Alazeballs,Cryptology,136.3240.71,ios-all,US
12666236883,2025-05-17,5,JELC,Trying Suprizeed Me!!!!,136.3240.71,ios-all,US
12666572588,2025-05-17,5,‏Suggestion for Enhancing the Review System on the Microsoft Store,"Dear Microsoft Support Team,I hope this message finds you well. I am writing to propose an enhancement to the user experience on the Microsoft Store for PC applications.Currently, many users face challenges in fully expressing their opinions when writing reviews for applications and software. The limited space allocated for text input often restricts users from conveying their thoughts comprehensively.I suggest increasing the character limit for the review text field, allowing users to provide more detailed and informative feedback. This improvement would not only enhance the quality of information available to other users but also assist them in making more informed decisions when selecting applications.Thank you for considering this suggestion. I look forward to seeing future improvements in the Microsoft Store.Best regards,",136.3240.71,ios-all,SA
12667481336,2025-05-17,5,Almost perfect,Please add dark version for app icons 🙏,136.3240.77,ios-all,UA
12660738572,2025-05-16,3,Ad Blocking Disappear,Block Ads is gone in the settings for iPad,136.3240.71,ios-all,ID
12661155786,2025-05-16,5,Stupenda,Ottima,136.3240.71,ios-all,IT
12661267199,2025-05-16,5,Very good app,Very good app Very good app Very good app Very good app Very good app Very good app Very good app,136.3240.71,ios-all,MX
12661470741,2025-05-16,4,标签动画很生硬,安卓风格的动画，很生硬，没有safari动画舒服,136.3240.71,ios-all,CN
12661656478,2025-05-16,5,Exciting experience,"Yes, I am happy browsing sites using MSN & Edge. It is very friendly, fast & directly reaching to meet my requirements. Copilot experience is amazing.",136.3240.71,ios-all,IN
12662173334,2025-05-16,3,登录好麻烦,登录好麻烦,136.3240.71,ios-all,CN
12662717450,2025-05-16,1,Ruined It,"Just as soon as I post a glowing review about the web-browser format compatibility, it's completely gone. Switched to Opera Gaming browser. Edge is no different anymore than 99% of mobile browsers.",136.3240.71,ios-all,US
12662752213,2025-05-16,5,Обзор,"Не стоит останавливать работу браузера, прошлые настройки были лучше.",136.3240.71,ios-all,BY
12663921869,2025-05-16,5,Local https IP website not loading,"I have to use safari now.  Any local https such as a router webconsole just flashes with a blank tab and does not load website or even give an error.Update: Issue resolved. My initial one-star rating was more out of frustration due to relying on Safari and dealing with unsynced 365 Business account data. However, after the latest iOS firmware beta update, both my iPhone and iPad load pages smoothly—possibly even a bit faster. I now receive an unsecured warning on local intranet sites and can proceed without any problems instead of a blank page.",136.3240.71,ios-all,US
12657790857,2025-05-15,5,Microsoft Edge,Veramente ottimo per lavorare e funzionale per ricercare velocemente.,136.3240.71,ios-all,IT
12658128826,2025-05-15,5,Kort en bondig,Mooi.,136.3240.71,ios-all,BE
12658678393,2025-05-15,2,Will it ever load?,I search for something and even the bing search page doesn’t even load. It’s not my internet because I go to Safari and it loads in seconds.,136.3240.71,ios-all,US
12658971189,2025-05-15,5,My daily driver,Feature reach and ease of use for anyone in the MS ecosystem.,136.3240.71,ios-all,CA
12658972988,2025-05-15,3,浏览器没广告很清爽,但是为什么没有添加插件的功能,136.3240.71,ios-all,CN
12659278337,2025-05-15,5,God app,God app,136.3240.71,ios-all,DK
12659592597,2025-05-15,5,F,Edge är gete bra,136.3240.71,ios-all,SE
12660055836,2025-05-15,1,Edge browser not working as expected,When i open browser and search any tab it will magnifying the things not properly working,136.3240.71,ios-all,IN
12660140924,2025-05-15,5,Jim  Mare,"I am 94+ and use it every day, thank you",136.3240.71,ios-all,US
12660460463,2025-05-15,5,Review,"Enjoy using edge!! It really help everything being in one place for  college!! Word excel etc I use every day and appreciate !! Microsoft service!! My dream would be to work for u guys one day!  Cyber security and forensics!  Thank you , Robert Garcia",136.3240.71,ios-all,US
12653524844,2025-05-14,1,最新136的版本非常卡顿,最新136的版本非常卡顿，特别在多标签页环境下,136.3240.71,ios-all,CN
12653560417,2025-05-14,4,Browser review,checked and in working order.,136.3240.71,ios-all,GB
12653645815,2025-05-14,2,"Feels Incomplete, switched to Vivaldi","I do not understand the reason for a lot of the design choices for all these modern applications. Edge used to look very appealing, but now it looks very incomplete. The tab does not even connect to the menu bar, and we have a plain color gray for the header. It feels like the designers were in such a rush to get these updates out. Does this look like something you would use, yourself? I switched to Vivaldi, since I need to browse in style.",136.3240.71,ios-all,US
12653665316,2025-05-14,5,Ok Google,Alexa,136.3240.71,ios-all,MX
12655281127,2025-05-14,5,Große Klasse-danke-weiter so,"Mein Kundenerlebnis mit Carl und Carla war einmalig schön. Spontanität wird mit Flexibilität begegnet, Preis-Leistungs-Verhältnis erstklassig. Ganz lieben Dank und bitte weiter so. Viele liebe Grüße, Stefan",136.3240.71,ios-all,DE
12655533574,2025-05-14,5,Best ever web browser,"No glitches, super fast and always reliable. The best ever browser.",136.3240.71,ios-all,GB
12655596127,2025-05-14,5,Dr. Stephen’s office,The staff was quick to service and professional.  Super clean office and the doctor was very attentive to my needs,136.3240.71,ios-all,US
12655753153,2025-05-14,5,Edge,Very good,136.3240.71,ios-all,KW
12655901782,2025-05-14,2,Lack of Support,"I have been confronting some issues for which I have asked for help to no avail. Before I would get the assistance needed within a couple of days but now I don’t get any type of response nor assistance from Microsoft.On 5/07/25 & 5/09/25 I wrote to Microsoft Edge AI Browser Support asking for help in reference to an issue that I was confronting with my email folders which had began after a recent update. Once I created a new folder these were not getting into their corresponding alphabetical order as they were supposed to but remained at the top of the folders list. Since I did not receive any response to my inquiry I wrote a two Stars Review about the malfunctioning of Edge AI Browser on the Apple Store and about their lack of support since this wasn’t the first time my inquiries were ignored.On May 13, I got a response from Apple letting me know that Microsoft Edge AI Browser Developer had responded to my two stars review. They apologized for my bad experience and asked for details about the issue that I was confronting. I provided them the required information and also provided them a couple of pictures showing exactly what was the issue that I was referring to.On May 14, 2025 @ 2:18 am Edge AI Browser Support wrote asking me for some more information since they allegedly weren’t sure what was the whole issue about. At 8:35 am I responded to their email providing more information about the issue and even sent them two additional more photos. At approx. 11:30 am I wrote an other email letting them know that I had been able to solve the issue on my own hence I didn’t need any assistance from them.",136.3240.71,ios-all,US
12656094072,2025-05-14,3,"Good, but needs PDF","I’ve appreciated the Edge browser for awhile, especially because of superior ad-blocking built in. However, it no longer supports printing to PDF and now only creates proprietary files that can’t be shared outside the Microsoft ecosystem. That’s a tremendous limit on accessibility, and is completely unrealistic as an iPhone user. Also, there should be options for custom search engines (in order to opt out of Google AI tools).",136.3240.71,ios-all,US
12656154879,2025-05-14,1,Добавьте масштаб страницы 50%,На айпаде мини не влезают сайты на экран,136.3240.71,ios-all,RU
12649758646,2025-05-13,5,AI Browser,A nice bowser.,136.3240.71,ios-all,US
12650140278,2025-05-13,1,无法登陆微软账号,输入账号后就一直卡在加载页面，登陆不了账号。,136.3240.71,ios-all,CN
12650819858,2025-05-13,1,Garbage,I will finish my review later but just know that your app is supid,136.3240.71,ios-all,HK
12650937293,2025-05-13,5,1级J阿杰,1开在那点钱吗思想什么詹姆斯詹姆斯看什么书,136.3240.71,ios-all,CN
12651267951,2025-05-13,5,还不错,这个浏览器至少比系统的好用多了，就是搜索历史没法删除。,136.3240.71,ios-all,CN
12651464126,2025-05-13,5,Very good,I like how it has news on the homepage,136.3240.71,ios-all,US
12651481568,2025-05-13,5,beta,原来就很好用，下载了beta版更好用,136.3240.71,ios-all,CN
12652246476,2025-05-13,5,Net,5stjerne,136.3240.71,ios-all,DK
12646245524,2025-05-12,3,It’s ok,probably a great app I don’t know I just know most sites I need require it but it would be nice to go at least a few days without requiring an update.,136.3240.71,ios-all,AU
12646840521,2025-05-12,1,No TTS like on windows,"why is there no TTS function on PDF, i love that feature, please include",136.3240.71,ios-all,MY
12648695439,2025-05-12,3,"Good browser, but buggy update","Generally speaking, I’d usually give this app 5/5 stars. Useful for people who need that MS account integration. However sometime in this past week, I started experiencing a bug that causes this browser to crash within seconds of opening it. I’ve attempted force touching the app icon for the context menu, hoping I could open a normal tab or a InPrivate tab in a feeble attempt to bypass this near immediate crash. No luck. May be fixable by uninstalling and reinstalling, but I’ve been holding out for a bug fix update.I don’t know specifically which update this began on, but I’ve updated at least twice since it started. Using latest iOS for my supported device, so not sure what the deal is.It’s usually a great browser. I’ve used it for well over a year with no issues. Still recommended, I just hope this issue gets ironed out.",136.3240.71,ios-all,US
12648984680,2025-05-12,5,Good,Good,136.3240.71,ios-all,CZ
12649262554,2025-05-12,5,Excellent,Excellent,136.3240.71,ios-all,GB
12642409831,2025-05-11,1,Local https IP website not loading,I have to use safari now.  Any local https such as a router webconsole just flashes with a blank tab and does not load website or even give an error.,136.3240.71,ios-all,US
12642538965,2025-05-11,4,为什么iPad没有扩展功能,为什么偏偏iPad没有扩展功能呢,136.3240.71,ios-all,CN
12642918220,2025-05-11,5,非常好,非常好的浏览器，不像国内的流氓弹窗浏览器,136.3240.71,ios-all,CN
12644956424,2025-05-11,5,ポイント,サインインするとポイントが貯まる,136.3240.71,ios-all,JP
12644963312,2025-05-11,5,Los cambios son para mejor,Me encanta un lugar muy elegante y bien informado,136.3240.71,ios-all,PA
12645087056,2025-05-11,1,No parts,IKEA doesn’t have a bolt for their old products. Seriously? Cannot find any same size one bolt for me? I cannot believe their service,136.3240.71,ios-all,CA
12645228673,2025-05-11,1,JC,Trying Suprizeed Me!!!!,136.3240.71,ios-all,US
12645250198,2025-05-11,5,Why I like this app,This app is very GOOD But.But.But I think you should try to let othe apps join,136.3240.71,ios-all,GB
12639363363,2025-05-10,2,Drop feature no longer working,"This app was previously very good though a recent update has broken one of its most useful features - Drop.It no longer works at all and when clicking the Drop icon, all that appears is a blank white screen. I have tried deleting and reinstalling but sadly no change.Please fix and I will update my review.",136.3240.61,ios-all,GB
12639811991,2025-05-10,1,蠢,贱,136.3240.61,ios-all,CN
12639941184,2025-05-10,5,Salawu Adekunle,Adekunle-01,136.3240.61,ios-all,US
12640386467,2025-05-10,5,Great  so  nice,It is a very good,136.3240.71,ios-all,CN
12641493400,2025-05-10,5,我需要插件,什么时候能像安卓一样上扩展插件👁️我需要插件👁️我需要插件👁️,136.3240.71,ios-all,CN
12641955951,2025-05-10,2,What a MESS!!!,I am unable to access my email,136.3240.71,ios-all,US
12635342131,2025-05-09,3,老是更新也没看到有什么进步,最基本的手势功能都没有！！！,136.3240.61,ios-all,CN
12635375466,2025-05-09,1,Mise à jour,"Vous dites : mises à jour … ? Tiens donc … Qui plus est, elles sont trop nombreuses et trop longues….. puffffffff.",136.3240.61,ios-all,FR
12635461676,2025-05-09,1,bug,前段时间开始，每次搜索完东西之后无法返回到第一级（也就是主页）一直在搜索出来的那一页和详情页这两个部分切换。之前更新了这个问题好了没几天又开始了😤,136.3240.61,ios-all,CN
12635486842,2025-05-09,5,Excelente app,"Sin duda me ha funcionado perfectamente para guardar en la nube todos los trabajos de la universidad y sincronizar mi computadora con el escullar, no le tenia fe antes pero ahora me gusta mucho ya que también cuenta con la función de leer pdf lo cual me ayuda mucho en la escuela.",136.3240.61,ios-all,MX
12635731719,2025-05-09,5,Good in its current form,"I am looking for a mobile browser that will give me the best possible desktop website format possible, including websites with embedded videos & Youtube. So far, this browser allows me to set my preference to desktop view for all websites. Full screen is an issue at times but playback and interactivity is consistently functional. My passwords are remembered throughout my visited websites even when I switch back & forth from mobile to desktop format. No odd glitches. In its current iteration, this is the best, least glitchy, and most practically customizable mobile browser.",136.3240.61,ios-all,US
12636263295,2025-05-09,5,LA ROZZA ZALVAGE,ZALVAGE ES LA ROZZA,136.3240.61,ios-all,US
12636915501,2025-05-09,2,Lack of Support,I have been confronting some issues for which I have asked for help to no avail. Before I would get the assistance needed within a couple of days but no I don’t get any type of response nor assistance from Microsoft,136.3240.61,ios-all,US
12636929005,2025-05-09,5,Excelente,Excelente,136.3240.61,ios-all,MX
12637119177,2025-05-09,1,לא נהנתי,לא נותן להשתמש בדברים של חברות אחרות וזה כמו שליטה ולא מכבד וסתם תוקע מלא אנשים,136.3240.61,ios-all,IL
12637311169,2025-05-09,5,Dropが使えない不具合が直ってます。,追記 : 5/9のアップデートでDropが開かない不具合がコッソリと直ってました。—————アップデートしてからDropを開いても真っ白のまま表示されない。再インストールしてもダメ。,136.3240.61,ios-all,JP
12637335665,2025-05-09,1,Nut?,Zie nog geen toegevoegde waarde,136.3240.61,ios-all,NL
12637708290,2025-05-09,1,Invasive,The tracking is ridiculous. !!!,136.3240.61,ios-all,US
12637723755,2025-05-09,5,Avis,Jamais de problème.,136.3240.61,ios-all,BE
12631371365,2025-05-08,5,🌹,رائع بكل التفاصيل,136.3240.61,ios-all,SA
12631379261,2025-05-08,2,Delete the Download history is a pain,"It is a pain to use MS Edge. There is no option to clear the long list in Downloads. The only option is click the three dots, then delete them one at a time. Can’t believe software giant like Microsoft makes app so dumb like this.",136.3240.61,ios-all,US
12631936186,2025-05-08,1,Videos never play,Every time I try to play videos from bing.com they start then stop. I play the same videos in Safari and no issues.,136.3240.61,ios-all,US
12632209745,2025-05-08,3,바로가기 제한,홈에 바로가기가 7개밖에 못쓰네요 더 많이 등록할수있게 해주세요,136.3240.61,ios-all,KR
12632466436,2025-05-08,5,Getting Better Every Update,Each update brings nice little updates from moving the address bar to adding Adblocker. Wish we could add extensions like Safari. When is it getting grouping tabs?,136.3240.61,ios-all,US
12632622010,2025-05-08,1,光文稿与数据占用几个G，这是浏览器啊？！,自从edge改用chromium内核以后，就越来越臃肿了，资讯源乱七八糟的新闻越来越向国产浏览器看齐了，果然是“入乡随俗”。之前的老iPhone8p一直保留着44.10.19版本没更新，用了这么多年，软件本体加文稿数据一共才204M。现在iPhone15pro用的123.0.2420.74版本，单单文稿与数据就占用2.12G，并且还会随着使用逐渐变大，浏览器内还没有清除缓存的选项，想要清理只能卸载软件重新安装，但是就自动更新了新版本（就得忍受新版本各种bug），属于是强买强卖。本来简洁清爽的edge，如今也变成臃肿油腻的模样了。微软，你也想学国内厂商把浏览器做成“3A大作”吗？！,136.3240.61,ios-all,CN
12632756567,2025-05-08,4,9,Allah Akbar سبحان الله,136.3240.61,ios-all,SA
12633011643,2025-05-08,1,害,害,136.3240.61,ios-all,CN
12634493129,2025-05-08,5,INFORMATION,ITS VERY EASY TO FIND INFORMATION.,136.3240.61,ios-all,US
12634665379,2025-05-08,1,Kein Adblock auf Youtube,Blockiert keine Youtube Ads. Ganz im Gegensatz zu Opera.,136.3240.61,ios-all,DE
12627901641,2025-05-07,5,Edge,"It is MS Edge. I don’t need to expand on that. Google drives everything else and I loathe its intrusiveness and selling me to advertisers, trackers and its own very special overall creepiness. I had to remove and replace it because Edge VPN was not available in my settings. VPN is the great anonymiser in the world of endless trackers and data scrapers. And Google is the biggest villain of all. Well, except maybe the FSB.",136.3240.61,ios-all,US
12628674828,2025-05-07,4,Frequenti problemi con pagamenti su PayPal,Frequenti problemi con pagamenti su PayPalClicco su “Accetta” e non funziona.Cambio browser e funziona.,136.3240.61,ios-all,IT
12628796974,2025-05-07,1,Blocage du travail,"Je ne peux pas installer les mises à jour depuis des semaines , l.assistance Microsoft appelée ne m.a pas aidée et je ne peux plus travailler",136.3240.61,ios-all,FR
12629172735,2025-05-07,4,Extensões - cadê?,Onde estão? Como são? Onde ficam?Veremos no próximo capítulo…Aguardando essa opção por aqui no iOS.,136.3240.61,ios-all,BR
12629344414,2025-05-07,5,Very Nice App 😊,One single window must have app to be in your phone,136.3240.61,ios-all,IN
12629516308,2025-05-07,3,Zoom STRG + - fehlt,"An sich ist der Browser relativ solide. Da ich an einem iPad 11"" arbeite fehlt mir manchmal die Funktion des vergrößern und verkleinern über STRG + oder -. Ebenfalls wäre es schön eine Website als Vollbild darstellen zu können wie beim PC mit F11. Ansonsten passt alles.",136.3240.61,ios-all,DE
12631282379,2025-05-07,5,Bravi ragazzi!!! ☺️,Dai che siete il TOP! Ciao,136.3240.61,ios-all,IT
12631300167,2025-05-07,5,Super top,Gosto muito!! Pois o favoritos consigo utilizar no PC celular,136.3240.61,ios-all,FR
